"GeneID"	"GeneSymbol"	"TaxID"	"OrigTaxID"	"OrigGeneID"	"OrigGeneSymbol"	"OrigGeneName"
"2308"	"2308"	"FOXO1"	9606	9606	"2308"	"FOXO1"	"forkhead box O1"
"57103"	"57103"	"TIGAR"	9606	9606	"57103"	"TIGAR"	"TP53 induced glycolysis regulatory phosphatase"
"100506634"	"100506634"	"-"	9606	9606	"100506634"	"-"	"-"
"29914"	"29914"	"UBIAD1"	9606	9606	"29914"	"UBIAD1"	"UbiA prenyltransferase domain containing 1"
"64786"	"64786"	"TBC1D15"	9606	9606	"64786"	"TBC1D15"	"TBC1 domain family member 15"
"5638"	"5638"	"PRRG1"	9606	9606	"5638"	"PRRG1"	"proline rich and Gla domain 1"
"1459"	"1459"	"CSNK2A2"	9606	9606	"1459"	"CSNK2A2"	"casein kinase 2 alpha 2"
"55526"	"55526"	"DHTKD1"	9606	9606	"55526"	"DHTKD1"	"dehydrogenase E1 and transketolase domain containing 1"
"9724"	"9724"	"UTP14C"	9606	9606	"9724"	"UTP14C"	"UTP14C, small subunit processome component"
"7109"	"7109"	"TRAPPC10"	9606	9606	"7109"	"TRAPPC10"	"trafficking protein particle complex 10"
"23637"	"23637"	"RABGAP1"	9606	9606	"23637"	"RABGAP1"	"RAB GTPase activating protein 1"
"23636"	"23636"	"NUP62"	9606	9606	"23636"	"NUP62"	"nucleoporin 62"
"6612"	"6612"	"SUMO3"	9606	9606	"6612"	"SUMO3"	"small ubiquitin-like modifier 3"
"8898"	"8898"	"MTMR2"	9606	9606	"8898"	"MTMR2"	"myotubularin related protein 2"
"421"	"421"	"ARVCF"	9606	9606	"421"	"ARVCF"	"ARVCF, delta catenin family member"
"8971"	"8971"	"H1FX"	9606	9606	"8971"	"H1FX"	"H1 histone family member X"
"28985"	"28985"	"MCTS1"	9606	9606	"28985"	"MCTS1"	"MCTS1, re-initiation and release factor"
"23201"	"23201"	"FAM168A"	9606	9606	"23201"	"FAM168A"	"family with sequence similarity 168 member A"
"140823"	"140823"	"ROMO1"	9606	9606	"140823"	"ROMO1"	"reactive oxygen species modulator 1"
"5833"	"5833"	"PCYT2"	9606	9606	"5833"	"PCYT2"	"phosphate cytidylyltransferase 2, ethanolamine"
"56941"	"56941"	"HMCES"	9606	9606	"56941"	"HMCES"	"5-hydroxymethylcytosine binding, ES cell specific"
"57109"	"57109"	"REXO4"	9606	9606	"57109"	"REXO4"	"REX4 homolog, 3'-5' exonuclease"
"7364"	"7364"	"UGT2B7"	9606	9606	"7364"	"UGT2B7"	"UDP glucuronosyltransferase family 2 member B7"
"55003"	"55003"	"PAK1IP1"	9606	9606	"55003"	"PAK1IP1"	"PAK1 interacting protein 1"
"7182"	"7182"	"NR2C2"	9606	9606	"7182"	"NR2C2"	"nuclear receptor subfamily 2 group C member 2"
"1385"	"1385"	"CREB1"	9606	9606	"1385"	"CREB1"	"cAMP responsive element binding protein 1"
"55279"	"55279"	"ZNF654"	9606	9606	"55279"	"ZNF654"	"zinc finger protein 654"
"64978"	"64978"	"MRPL38"	9606	9606	"64978"	"MRPL38"	"mitochondrial ribosomal protein L38"
"5290"	"5290"	"PIK3CA"	9606	9606	"5290"	"PIK3CA"	"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha"
"54927"	"54927"	"CHCHD3"	9606	9606	"54927"	"CHCHD3"	"coiled-coil-helix-coiled-coil-helix domain containing 3"
"7026"	"7026"	"NR2F2"	9606	9606	"7026"	"NR2F2"	"nuclear receptor subfamily 2 group F member 2"
"1022"	"1022"	"CDK7"	9606	9606	"1022"	"CDK7"	"cyclin dependent kinase 7"
"8702"	"8702"	"B4GALT4"	9606	9606	"8702"	"B4GALT4"	"beta-1,4-galactosyltransferase 4"
"25929"	"25929"	"GEMIN5"	9606	9606	"25929"	"GEMIN5"	"gem nuclear organelle associated protein 5"
"25839"	"25839"	"COG4"	9606	9606	"25839"	"COG4"	"component of oligomeric golgi complex 4"
"5902"	"5902"	"RANBP1"	9606	9606	"5902"	"RANBP1"	"RAN binding protein 1"
"160518"	"160518"	"DENND5B"	9606	9606	"160518"	"DENND5B"	"DENN domain containing 5B"
"57647"	"57647"	"DHX37"	9606	9606	"57647"	"DHX37"	"DEAH-box helicase 37"
"170954"	"170954"	"PPP1R18"	9606	9606	"170954"	"PPP1R18"	"protein phosphatase 1 regulatory subunit 18"
"1723"	"1723"	"DHODH"	9606	9606	"1723"	"DHODH"	"dihydroorotate dehydrogenase (quinone)"
"2013"	"2013"	"EMP2"	9606	9606	"2013"	"EMP2"	"epithelial membrane protein 2"
"27107"	"27107"	"ZBTB11"	9606	9606	"27107"	"ZBTB11"	"zinc finger and BTB domain containing 11"
"4172"	"4172"	"MCM3"	9606	9606	"4172"	"MCM3"	"minichromosome maintenance complex component 3"
"84324"	"84324"	"SARNP"	9606	9606	"84324"	"SARNP"	"SAP domain containing ribonucleoprotein"
"5326"	"5326"	"PLAGL2"	9606	9606	"5326"	"PLAGL2"	"PLAG1 like zinc finger 2"
"6606"	"6606"	"SMN1"	9606	9606	"6606"	"SMN1"	"survival of motor neuron 1, telomeric"
"26523"	"26523"	"AGO1"	9606	9606	"26523"	"AGO1"	"argonaute 1, RISC catalytic component"
"55689"	"55689"	"YEATS2"	9606	9606	"55689"	"YEATS2"	"YEATS domain containing 2"
"25917"	"25917"	"THUMPD3"	9606	9606	"25917"	"THUMPD3"	"THUMP domain containing 3"
"57662"	"57662"	"CAMSAP3"	9606	9606	"57662"	"CAMSAP3"	"calmodulin regulated spectrin associated protein family member 3"
"55332"	"55332"	"DRAM1"	9606	9606	"55332"	"DRAM1"	"DNA damage regulated autophagy modulator 1"
"2010"	"2010"	"EMD"	9606	9606	"2010"	"EMD"	"emerin"
"53944"	"53944"	"CSNK1G1"	9606	9606	"53944"	"CSNK1G1"	"casein kinase 1 gamma 1"
"26470"	"26470"	"SEZ6L2"	9606	9606	"26470"	"SEZ6L2"	"seizure related 6 homolog like 2"
"81611"	"81611"	"ANP32E"	9606	9606	"81611"	"ANP32E"	"acidic nuclear phosphoprotein 32 family member E"
"11101"	"11101"	"ATE1"	9606	9606	"11101"	"ATE1"	"arginyltransferase 1"
"5437"	"5437"	"POLR2H"	9606	9606	"5437"	"POLR2H"	"RNA polymerase II subunit H"
"79003"	"79003"	"MIS12"	9606	9606	"79003"	"MIS12"	"MIS12, kinetochore complex component"
"80789"	"80789"	"INTS5"	9606	9606	"80789"	"INTS5"	"integrator complex subunit 5"
"80207"	"80207"	"OPA3"	9606	9606	"80207"	"OPA3"	"OPA3, outer mitochondrial membrane lipid metabolism regulator"
"64282"	"64282"	"TENT4B"	9606	9606	"64282"	"TENT4B"	"terminal nucleotidyltransferase 4B"
"100529063"	"100529063"	"BCL2L2-PABPN1"	9606	9606	"100529063"	"BCL2L2-PABPN1"	"BCL2L2-PABPN1 readthrough"
"51528"	"51528"	"JKAMP"	9606	9606	"51528"	"JKAMP"	"JNK1/MAPK8 associated membrane protein"
"8554"	"8554"	"PIAS1"	9606	9606	"8554"	"PIAS1"	"protein inhibitor of activated STAT 1"
"2958"	"2958"	"GTF2A2"	9606	9606	"2958"	"GTF2A2"	"general transcription factor IIA subunit 2"
"100101267"	"100101267"	"POM121C"	9606	9606	"100101267"	"POM121C"	"POM121 transmembrane nucleoporin C"
"118813"	"118813"	"ZFYVE27"	9606	9606	"118813"	"ZFYVE27"	"zinc finger FYVE-type containing 27"
"221496"	"221496"	"LEMD2"	9606	9606	"221496"	"LEMD2"	"LEM domain containing 2"
"3936"	"3936"	"LCP1"	9606	9606	"3936"	"LCP1"	"lymphocyte cytosolic protein 1"
"81615"	"81615"	"TMEM163"	9606	9606	"81615"	"TMEM163"	"transmembrane protein 163"
"113675"	"113675"	"SDSL"	9606	9606	"113675"	"SDSL"	"serine dehydratase like"
"54537"	"54537"	"SHLD2"	9606	9606	"54537"	"SHLD2"	"shieldin complex subunit 2"
"2957"	"2957"	"GTF2A1"	9606	9606	"2957"	"GTF2A1"	"general transcription factor IIA subunit 1"
"9923"	"9923"	"ZBTB40"	9606	9606	"9923"	"ZBTB40"	"zinc finger and BTB domain containing 40"
"92906"	"92906"	"HNRNPLL"	9606	9606	"92906"	"HNRNPLL"	"heterogeneous nuclear ribonucleoprotein L like"
"23383"	"23383"	"MAU2"	9606	9606	"23383"	"MAU2"	"MAU2 sister chromatid cohesion factor"
"23036"	"23036"	"ZNF292"	9606	9606	"23036"	"ZNF292"	"zinc finger protein 292"
"26608"	"26608"	"TBL2"	9606	9606	"26608"	"TBL2"	"transducin beta like 2"
"64219"	"64219"	"PJA1"	9606	9606	"64219"	"PJA1"	"praja ring finger ubiquitin ligase 1"
"8506"	"8506"	"CNTNAP1"	9606	9606	"8506"	"CNTNAP1"	"contactin associated protein 1"
"22856"	"22856"	"CHSY1"	9606	9606	"22856"	"CHSY1"	"chondroitin sulfate synthase 1"
"51603"	"51603"	"METTL13"	9606	9606	"51603"	"METTL13"	"methyltransferase like 13"
"9812"	"9812"	"DELE1"	9606	9606	"9812"	"DELE1"	"DAP3 binding cell death enhancer 1"
"4716"	"4716"	"NDUFB10"	9606	9606	"4716"	"NDUFB10"	"NADH:ubiquinone oxidoreductase subunit B10"
"222389"	"222389"	"BEND7"	9606	9606	"222389"	"BEND7"	"BEN domain containing 7"
"55626"	"55626"	"AMBRA1"	9606	9606	"55626"	"AMBRA1"	"autophagy and beclin 1 regulator 1"
"27086"	"27086"	"FOXP1"	9606	9606	"27086"	"FOXP1"	"forkhead box P1"
"6881"	"6881"	"TAF10"	9606	9606	"6881"	"TAF10"	"TATA-box binding protein associated factor 10"
"90333"	"90333"	"ZNF468"	9606	9606	"90333"	"ZNF468"	"zinc finger protein 468"
"10795"	"10795"	"ZNF268"	9606	9606	"10795"	"ZNF268"	"zinc finger protein 268"
"60682"	"60682"	"SMAP1"	9606	9606	"60682"	"SMAP1"	"small ArfGAP 1"
"2937"	"2937"	"GSS"	9606	9606	"2937"	"GSS"	"glutathione synthetase"
"80821"	"80821"	"DDHD1"	9606	9606	"80821"	"DDHD1"	"DDHD domain containing 1"
"5305"	"5305"	"PIP4K2A"	9606	9606	"5305"	"PIP4K2A"	"phosphatidylinositol-5-phosphate 4-kinase type 2 alpha"
"79053"	"79053"	"ALG8"	9606	9606	"79053"	"ALG8"	"ALG8, alpha-1,3-glucosyltransferase"
"4126"	"4126"	"MANBA"	9606	9606	"4126"	"MANBA"	"mannosidase beta"
"55170"	"55170"	"PRMT6"	9606	9606	"55170"	"PRMT6"	"protein arginine methyltransferase 6"
"10495"	"10495"	"ENOX2"	9606	9606	"10495"	"ENOX2"	"ecto-NOX disulfide-thiol exchanger 2"
"85378"	"85378"	"TUBGCP6"	9606	9606	"85378"	"TUBGCP6"	"tubulin gamma complex associated protein 6"
"54680"	"54680"	"ZNHIT6"	9606	9606	"54680"	"ZNHIT6"	"zinc finger HIT-type containing 6"
"4892"	"4892"	"NRAP"	9606	9606	"4892"	"NRAP"	"nebulin related anchoring protein"
"79786"	"79786"	"KLHL36"	9606	9606	"79786"	"KLHL36"	"kelch like family member 36"
"7411"	"7411"	"VBP1"	9606	9606	"7411"	"VBP1"	"VHL binding protein 1"
"28973"	"28973"	"MRPS18B"	9606	9606	"28973"	"MRPS18B"	"mitochondrial ribosomal protein S18B"
"85460"	"85460"	"ZNF518B"	9606	9606	"85460"	"ZNF518B"	"zinc finger protein 518B"
"54539"	"54539"	"NDUFB11"	9606	9606	"54539"	"NDUFB11"	"NADH:ubiquinone oxidoreductase subunit B11"
"55030"	"55030"	"FBXO34"	9606	9606	"55030"	"FBXO34"	"F-box protein 34"
"54998"	"54998"	"AURKAIP1"	9606	9606	"54998"	"AURKAIP1"	"aurora kinase A interacting protein 1"
"55743"	"55743"	"CHFR"	9606	9606	"55743"	"CHFR"	"checkpoint with forkhead and ring finger domains"
"9829"	"9829"	"DNAJC6"	9606	9606	"9829"	"DNAJC6"	"DnaJ heat shock protein family (Hsp40) member C6"
"8697"	"8697"	"CDC23"	9606	9606	"8697"	"CDC23"	"cell division cycle 23"
"84064"	"84064"	"HDHD2"	9606	9606	"84064"	"HDHD2"	"haloacid dehalogenase like hydrolase domain containing 2"
"54534"	"54534"	"MRPL50"	9606	9606	"54534"	"MRPL50"	"mitochondrial ribosomal protein L50"
"7559"	"7559"	"ZNF12"	9606	9606	"7559"	"ZNF12"	"zinc finger protein 12"
"23475"	"23475"	"QPRT"	9606	9606	"23475"	"QPRT"	"quinolinate phosphoribosyltransferase"
"51031"	"51031"	"GLOD4"	9606	9606	"51031"	"GLOD4"	"glyoxalase domain containing 4"
"8624"	"8624"	"PSMG1"	9606	9606	"8624"	"PSMG1"	"proteasome assembly chaperone 1"
"51108"	"51108"	"METTL9"	9606	9606	"51108"	"METTL9"	"methyltransferase like 9"
"8905"	"8905"	"AP1S2"	9606	9606	"8905"	"AP1S2"	"adaptor related protein complex 1 subunit sigma 2"
"3171"	"3171"	"FOXA3"	9606	9606	"3171"	"FOXA3"	"forkhead box A3"
"9885"	"9885"	"OSBPL2"	9606	9606	"9885"	"OSBPL2"	"oxysterol binding protein like 2"
"57715"	"57715"	"SEMA4G"	9606	9606	"57715"	"SEMA4G"	"semaphorin 4G"
"8408"	"8408"	"ULK1"	9606	9606	"8408"	"ULK1"	"unc-51 like autophagy activating kinase 1"
"11108"	"11108"	"PRDM4"	9606	9606	"11108"	"PRDM4"	"PR/SET domain 4"
"23029"	"23029"	"RBM34"	9606	9606	"23029"	"RBM34"	"RNA binding motif protein 34"
"51218"	"51218"	"GLRX5"	9606	9606	"51218"	"GLRX5"	"glutaredoxin 5"
"3078"	"3078"	"CFHR1"	9606	9606	"3078"	"CFHR1"	"complement factor H related 1"
"9277"	"9277"	"WDR46"	9606	9606	"9277"	"WDR46"	"WD repeat domain 46"
"83930"	"83930"	"STARD3NL"	9606	9606	"83930"	"STARD3NL"	"STARD3 N-terminal like"
"203547"	"203547"	"VMA21"	9606	9606	"203547"	"VMA21"	"VMA21, vacuolar ATPase assembly factor"
"84232"	"84232"	"MAF1"	9606	9606	"84232"	"MAF1"	"MAF1 homolog, negative regulator of RNA polymerase III"
"79665"	"79665"	"DHX40"	9606	9606	"79665"	"DHX40"	"DEAH-box helicase 40"
"3344"	"3344"	"FOXN2"	9606	9606	"3344"	"FOXN2"	"forkhead box N2"
"4338"	"4338"	"MOCS2"	9606	9606	"4338"	"MOCS2"	"molybdenum cofactor synthesis 2"
"1364"	"1364"	"CLDN4"	9606	9606	"1364"	"CLDN4"	"claudin 4"
"10195"	"10195"	"ALG3"	9606	9606	"10195"	"ALG3"	"ALG3, alpha-1,3- mannosyltransferase"
"9113"	"9113"	"LATS1"	9606	9606	"9113"	"LATS1"	"large tumor suppressor kinase 1"
"2054"	"2054"	"STX2"	9606	9606	"2054"	"STX2"	"syntaxin 2"
"55198"	"55198"	"APPL2"	9606	9606	"55198"	"APPL2"	"adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 2"
"64761"	"64761"	"PARP12"	9606	9606	"64761"	"PARP12"	"poly(ADP-ribose) polymerase family member 12"
"10466"	"10466"	"COG5"	9606	9606	"10466"	"COG5"	"component of oligomeric golgi complex 5"
"54977"	"54977"	"SLC25A38"	9606	9606	"54977"	"SLC25A38"	"solute carrier family 25 member 38"
"51118"	"51118"	"UTP11"	9606	9606	"51118"	"UTP11"	"UTP11, small subunit processome component"
"84803"	"84803"	"GPAT3"	9606	9606	"84803"	"GPAT3"	"glycerol-3-phosphate acyltransferase 3"
"11188"	"11188"	"NISCH"	9606	9606	"11188"	"NISCH"	"nischarin"
"57175"	"57175"	"CORO1B"	9606	9606	"57175"	"CORO1B"	"coronin 1B"
"84950"	"84950"	"PRPF38A"	9606	9606	"84950"	"PRPF38A"	"pre-mRNA processing factor 38A"
"57017"	"57017"	"COQ9"	9606	9606	"57017"	"COQ9"	"coenzyme Q9"
"57478"	"57478"	"USP31"	9606	9606	"57478"	"USP31"	"ubiquitin specific peptidase 31"
"6801"	"6801"	"STRN"	9606	9606	"6801"	"STRN"	"striatin"
"64983"	"64983"	"MRPL32"	9606	9606	"64983"	"MRPL32"	"mitochondrial ribosomal protein L32"
"100532731"	"100532731"	"COMMD3-BMI1"	9606	9606	"100532731"	"COMMD3-BMI1"	"COMMD3-BMI1 readthrough"
"64854"	"64854"	"USP46"	9606	9606	"64854"	"USP46"	"ubiquitin specific peptidase 46"
"26263"	"26263"	"FBXO22"	9606	9606	"26263"	"FBXO22"	"F-box protein 22"
"9592"	"9592"	"IER2"	9606	9606	"9592"	"IER2"	"immediate early response 2"
"121665"	"121665"	"SPPL3"	9606	9606	"121665"	"SPPL3"	"signal peptide peptidase like 3"
"29094"	"29094"	"LGALSL"	9606	9606	"29094"	"LGALSL"	"galectin like"
"9962"	"9962"	"SLC23A2"	9606	9606	"9962"	"SLC23A2"	"solute carrier family 23 member 2"
"6815"	"6815"	"STYX"	9606	9606	"6815"	"STYX"	"serine/threonine/tyrosine interacting protein"
"23395"	"23395"	"LARS2"	9606	9606	"23395"	"LARS2"	"leucyl-tRNA synthetase 2, mitochondrial"
"80011"	"80011"	"FAM192A"	9606	9606	"80011"	"FAM192A"	"family with sequence similarity 192 member A"
"5134"	"5134"	"PDCD2"	9606	9606	"5134"	"PDCD2"	"programmed cell death 2"
"26224"	"26224"	"FBXL3"	9606	9606	"26224"	"FBXL3"	"F-box and leucine rich repeat protein 3"
"100129434"	"100129434"	"LOC100129434"	9606	9606	"100129434"	"LOC100129434"	"uncharacterized LOC100129434"
"29015"	"29015"	"SLC43A3"	9606	9606	"29015"	"SLC43A3"	"solute carrier family 43 member 3"
"29940"	"29940"	"DSE"	9606	9606	"29940"	"DSE"	"dermatan sulfate epimerase"
"51287"	"51287"	"COA4"	9606	9606	"51287"	"COA4"	"cytochrome c oxidase assembly factor 4 homolog"
"57060"	"57060"	"PCBP4"	9606	9606	"57060"	"PCBP4"	"poly(rC) binding protein 4"
"5912"	"5912"	"RAP2B"	9606	9606	"5912"	"RAP2B"	"RAP2B, member of RAS oncogene family"
"8945"	"8945"	"BTRC"	9606	9606	"8945"	"BTRC"	"beta-transducin repeat containing E3 ubiquitin protein ligase"
"27336"	"27336"	"HTATSF1"	9606	9606	"27336"	"HTATSF1"	"HIV-1 Tat specific factor 1"
"80311"	"80311"	"KLHL15"	9606	9606	"80311"	"KLHL15"	"kelch like family member 15"
"746"	"746"	"TMEM258"	9606	9606	"746"	"TMEM258"	"transmembrane protein 258"
"403313"	"403313"	"PLPP6"	9606	9606	"403313"	"PLPP6"	"phospholipid phosphatase 6"
"50814"	"50814"	"NSDHL"	9606	9606	"50814"	"NSDHL"	"NAD(P) dependent steroid dehydrogenase-like"
"11238"	"11238"	"CA5B"	9606	9606	"11238"	"CA5B"	"carbonic anhydrase 5B"
"10723"	"10723"	"SLC12A7"	9606	9606	"10723"	"SLC12A7"	"solute carrier family 12 member 7"
"24149"	"24149"	"ZNF318"	9606	9606	"24149"	"ZNF318"	"zinc finger protein 318"
"54996"	"54996"	"MARC2"	9606	9606	"54996"	"MARC2"	"mitochondrial amidoxime reducing component 2"
"26031"	"26031"	"OSBPL3"	9606	9606	"26031"	"OSBPL3"	"oxysterol binding protein like 3"
"788"	"788"	"SLC25A20"	9606	9606	"788"	"SLC25A20"	"solute carrier family 25 member 20"
"732"	"732"	"C8B"	9606	9606	"732"	"C8B"	"complement C8 beta chain"
"8743"	"8743"	"TNFSF10"	9606	9606	"8743"	"TNFSF10"	"TNF superfamily member 10"
"644815"	"644815"	"FAM83G"	9606	9606	"644815"	"FAM83G"	"family with sequence similarity 83 member G"
"4708"	"4708"	"NDUFB2"	9606	9606	"4708"	"NDUFB2"	"NADH:ubiquinone oxidoreductase subunit B2"
"23255"	"23255"	"MTCL1"	9606	9606	"23255"	"MTCL1"	"microtubule crosslinking factor 1"
"23576"	"23576"	"DDAH1"	9606	9606	"23576"	"DDAH1"	"dimethylarginine dimethylaminohydrolase 1"
"81839"	"81839"	"VANGL1"	9606	9606	"81839"	"VANGL1"	"VANGL planar cell polarity protein 1"
"9975"	"9975"	"NR1D2"	9606	9606	"9975"	"NR1D2"	"nuclear receptor subfamily 1 group D member 2"
"147179"	"147179"	"WIPF2"	9606	9606	"147179"	"WIPF2"	"WAS/WASL interacting protein family member 2"
"91694"	"91694"	"LONRF1"	9606	9606	"91694"	"LONRF1"	"LON peptidase N-terminal domain and ring finger 1"
"51649"	"51649"	"MRPS23"	9606	9606	"51649"	"MRPS23"	"mitochondrial ribosomal protein S23"
"150472"	"150472"	"CBWD2"	9606	9606	"150472"	"CBWD2"	"COBW domain containing 2"
"26036"	"26036"	"ZNF451"	9606	9606	"26036"	"ZNF451"	"zinc finger protein 451"
"55847"	"55847"	"CISD1"	9606	9606	"55847"	"CISD1"	"CDGSH iron sulfur domain 1"
"57198"	"57198"	"ATP8B2"	9606	9606	"57198"	"ATP8B2"	"ATPase phospholipid transporting 8B2"
"22875"	"22875"	"ENPP4"	9606	9606	"22875"	"ENPP4"	"ectonucleotide pyrophosphatase/phosphodiesterase 4"
"8480"	"8480"	"RAE1"	9606	9606	"8480"	"RAE1"	"ribonucleic acid export 1"
"100996747"	"100996747"	"LOC100996747"	9606	9606	"100996747"	"LOC100996747"	"40S ribosomal protein S26"
"23074"	"23074"	"UHRF1BP1L"	9606	9606	"23074"	"UHRF1BP1L"	"UHRF1 binding protein 1 like"
"219899"	"219899"	"TBCEL"	9606	9606	"219899"	"TBCEL"	"tubulin folding cofactor E like"
"54454"	"54454"	"ATAD2B"	9606	9606	"54454"	"ATAD2B"	"ATPase family, AAA domain containing 2B"
"10467"	"10467"	"ZNHIT1"	9606	9606	"10467"	"ZNHIT1"	"zinc finger HIT-type containing 1"
"55486"	"55486"	"PARL"	9606	9606	"55486"	"PARL"	"presenilin associated rhomboid like"
"11164"	"11164"	"NUDT5"	9606	9606	"11164"	"NUDT5"	"nudix hydrolase 5"
"80153"	"80153"	"EDC3"	9606	9606	"80153"	"EDC3"	"enhancer of mRNA decapping 3"
"54872"	"54872"	"PIGG"	9606	9606	"54872"	"PIGG"	"phosphatidylinositol glycan anchor biosynthesis class G"
"79876"	"79876"	"UBA5"	9606	9606	"79876"	"UBA5"	"ubiquitin like modifier activating enzyme 5"
"7277"	"7277"	"TUBA4A"	9606	9606	"7277"	"TUBA4A"	"tubulin alpha 4a"
"23473"	"23473"	"CAPN7"	9606	9606	"23473"	"CAPN7"	"calpain 7"
"80196"	"80196"	"RNF34"	9606	9606	"80196"	"RNF34"	"ring finger protein 34"
"51575"	"51575"	"ESF1"	9606	9606	"51575"	"ESF1"	"ESF1 nucleolar pre-rRNA processing protein homolog"
"132"	"132"	"ADK"	9606	9606	"132"	"ADK"	"adenosine kinase"
"23087"	"23087"	"TRIM35"	9606	9606	"23087"	"TRIM35"	"tripartite motif containing 35"
"5128"	"5128"	"CDK17"	9606	9606	"5128"	"CDK17"	"cyclin dependent kinase 17"
"9852"	"9852"	"EPM2AIP1"	9606	9606	"9852"	"EPM2AIP1"	"EPM2A interacting protein 1"
"51491"	"51491"	"NOP16"	9606	9606	"51491"	"NOP16"	"NOP16 nucleolar protein"
"55285"	"55285"	"RBM41"	9606	9606	"55285"	"RBM41"	"RNA binding motif protein 41"
"25942"	"25942"	"SIN3A"	9606	9606	"25942"	"SIN3A"	"SIN3 transcription regulator family member A"
"4212"	"4212"	"MEIS2"	9606	9606	"4212"	"MEIS2"	"Meis homeobox 2"
"51196"	"51196"	"PLCE1"	9606	9606	"51196"	"PLCE1"	"phospholipase C epsilon 1"
"9126"	"9126"	"SMC3"	9606	9606	"9126"	"SMC3"	"structural maintenance of chromosomes 3"
"22874"	"22874"	"PLEKHA6"	9606	9606	"22874"	"PLEKHA6"	"pleckstrin homology domain containing A6"
"54543"	"54543"	"TOMM7"	9606	9606	"54543"	"TOMM7"	"translocase of outer mitochondrial membrane 7"
"55676"	"55676"	"SLC30A6"	9606	9606	"55676"	"SLC30A6"	"solute carrier family 30 member 6"
"9147"	"9147"	"NEMF"	9606	9606	"9147"	"NEMF"	"nuclear export mediator factor"
"29097"	"29097"	"CNIH4"	9606	9606	"29097"	"CNIH4"	"cornichon family AMPA receptor auxiliary protein 4"
"23753"	"23753"	"SDF2L1"	9606	9606	"23753"	"SDF2L1"	"stromal cell derived factor 2 like 1"
"5440"	"5440"	"POLR2K"	9606	9606	"5440"	"POLR2K"	"RNA polymerase II subunit K"
"5715"	"5715"	"PSMD9"	9606	9606	"5715"	"PSMD9"	"proteasome 26S subunit, non-ATPase 9"
"5934"	"5934"	"RBL2"	9606	9606	"5934"	"RBL2"	"RB transcriptional corepressor like 2"
"79016"	"79016"	"DDA1"	9606	9606	"79016"	"DDA1"	"DET1 and DDB1 associated 1"
"54507"	"54507"	"ADAMTSL4"	9606	9606	"54507"	"ADAMTSL4"	"ADAMTS like 4"
"10336"	"10336"	"PCGF3"	9606	9606	"10336"	"PCGF3"	"polycomb group ring finger 3"
"253260"	"253260"	"RICTOR"	9606	9606	"253260"	"RICTOR"	"RPTOR independent companion of MTOR complex 2"
"23161"	"23161"	"SNX13"	9606	9606	"23161"	"SNX13"	"sorting nexin 13"
"64744"	"64744"	"SMAP2"	9606	9606	"64744"	"SMAP2"	"small ArfGAP2"
"64426"	"64426"	"SUDS3"	9606	9606	"64426"	"SUDS3"	"SDS3 homolog, SIN3A corepressor complex component"
"79269"	"79269"	"DCAF10"	9606	9606	"79269"	"DCAF10"	"DDB1 and CUL4 associated factor 10"
"157285"	"157285"	"PRAG1"	9606	9606	"157285"	"PRAG1"	"PEAK1 related, kinase-activating pseudokinase 1"
"9757"	"9757"	"KMT2B"	9606	9606	"9757"	"KMT2B"	"lysine methyltransferase 2B"
"5089"	"5089"	"PBX2"	9606	9606	"5089"	"PBX2"	"PBX homeobox 2"
"93134"	"93134"	"ZNF561"	9606	9606	"93134"	"ZNF561"	"zinc finger protein 561"
"54880"	"54880"	"BCOR"	9606	9606	"54880"	"BCOR"	"BCL6 corepressor"
"55062"	"55062"	"WIPI1"	9606	9606	"55062"	"WIPI1"	"WD repeat domain, phosphoinositide interacting 1"
"10274"	"10274"	"STAG1"	9606	9606	"10274"	"STAG1"	"stromal antigen 1"
"10430"	"10430"	"TMEM147"	9606	9606	"10430"	"TMEM147"	"transmembrane protein 147"
"6777"	"6777"	"STAT5B"	9606	9606	"6777"	"STAT5B"	"signal transducer and activator of transcription 5B"
"25813"	"25813"	"SAMM50"	9606	9606	"25813"	"SAMM50"	"SAMM50 sorting and assembly machinery component"
"3170"	"3170"	"FOXA2"	9606	9606	"3170"	"FOXA2"	"forkhead box A2"
"6655"	"6655"	"SOS2"	9606	9606	"6655"	"SOS2"	"SOS Ras/Rho guanine nucleotide exchange factor 2"
"6341"	"6341"	"SCO1"	9606	9606	"6341"	"SCO1"	"SCO1, cytochrome c oxidase assembly protein"
"439"	"439"	"ASNA1"	9606	9606	"439"	"ASNA1"	"arsA arsenite transporter, ATP-binding, homolog 1 (bacterial)"
"337867"	"337867"	"UBAC2"	9606	9606	"337867"	"UBAC2"	"UBA domain containing 2"
"10205"	"10205"	"MPZL2"	9606	9606	"10205"	"MPZL2"	"myelin protein zero like 2"
"79692"	"79692"	"ZNF322"	9606	9606	"79692"	"ZNF322"	"zinc finger protein 322"
"347862"	"347862"	"GATD1"	9606	9606	"347862"	"GATD1"	"glutamine amidotransferase like class 1 domain containing 1"
"100129792"	"100129792"	"CCDC152"	9606	9606	"100129792"	"CCDC152"	"coiled-coil domain containing 152"
"10713"	"10713"	"USP39"	9606	9606	"10713"	"USP39"	"ubiquitin specific peptidase 39"
